altitude_m,velocity_m_s,gamma_rad,range_rad,range_km
100.0,159.99999999999997,-0.03490658503988659,9.911995823153164e-05,0.6314932538930881
100.0,159.99999999999997,0.0,0.0001235847197675692,0.7873582496391834
100.0,159.99999999999997,0.03490658503988659,0.0001477489779438365,0.9413087384801823
100.0,159.99999999999997,0.06981317007977318,0.00014749066764769813,0.9396630435834847
100.0,159.99999999999997,0.10471975511965978,0.00017102522657271065,1.0896017184947395
100.0,159.99999999999997,0.13962634015954636,0.00019403932420939784,1.2362245345380736
100.0,159.99999999999997,0.17453292519943295,0.00021645494855945568,1.3790344772722922
100.0,159.99999999999997,0.20943951023931956,0.00021503236806627392,1.3699712169502312
100.0,159.99999999999997,0.24434609527920614,0.00023634070042529437,1.5057266024095504
100.0,159.99999999999997,0.2792526803190927,0.00025685119906639336,1.6363989892519921
100.0,159.99999999999997,0.3141592653589793,0.000276494031465653,1.7615434744676755
100.0,169.99999999999997,-0.3490658503988659,4.9807407139053346e-05,0.3173229908829089
100.0,169.99999999999997,-0.3141592653589793,5.0409919159528415e-05,0.32116159496535557
100.0,169.99999999999997,-0.2792526803190927,5.095102952444442e-05,0.32460900910023543
100.0,169.99999999999997,-0.24434609527920614,5.143006643763596e-05,0.32766095327417866
100.0,169.99999999999997,-0.20943951023931956,7.750284176306509e-05,0.49377060487248764
100.0,169.99999999999997,-0.17453292519943295,7.803168172360771e-05,0.4971398442611047
100.0,169.99999999999997,-0.13962634015954636,7.846548103645756e-05,0.4999035796832711
100.0,169.99999999999997,-0.10471975511965978,0.0001047126990423301,0.667124605598685
100.0,169.99999999999997,-0.06981317007977318,0.0001050363076944775,0.6691863163215162
100.0,169.99999999999997,-0.03490658503988659,0.00010523197191385081,0.6704328930631436
100.0,169.99999999999997,0.0,0.0001311804521377391,0.8357506605695357
100.0,169.99999999999997,0.03490658503988659,0.00015680091403689014,0.9989786233290271
100.0,169.99999999999997,0.06981317007977318,0.00015652719508756142,0.9972347599028538
100.0,169.99999999999997,0.10471975511965978,0.0001814712686910249,1.1561534528305197
100.0,169.99999999999997,0.13962634015954636,0.0002058554963060717,1.3115053669659829
100.0,169.99999999999997,0.17453292519943295,0.00022959796740789796,1.462768650355718
100.0,169.99999999999997,0.20943951023931956,0.00025261923520830833,1.6094371475121325
100.0,169.99999999999997,0.24434609527920614,0.00027484228223994644,1.7510201801506986
100.0,169.99999999999997,0.2792526803190927,0.00029619249694016493,1.8870423980057909
100.0,169.99999999999997,0.3141592653589793,0.0003165976259882714,2.017043475171277
100.0,179.99999999999997,-0.3490658503988659,5.271617642412914e-05,0.33585475999812675
100.0,179.99999999999997,-0.3141592653589793,5.335389013922369e-05,0.33991763407699416
100.0,179.99999999999997,-0.2792526803190927,5.39266044496425e-05,0.34356639694867236
100.0,179.99999999999997,-0.24434609527920614,5.443362571224603e-05,0.3467966294127195
100.0,179.99999999999997,-0.20943951023931956,8.201282494678315e-05,0.5225037077359554
100.0,179.99999999999997,-0.17453292519943295,8.257249202829453e-05,0.5260693467122644
100.0,179.99999999999997,-0.13962634015954636,8.303157807884743e-05,0.5289941839403369
